individual name,age in years or age-sex category,forearm length (cm),actual gap crossed (AGC) (m),crossing behaviour,takeoff support
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,R,liana
Jerry,6,"27,31",2,R,liana
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",2,S,trunk
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,liana
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,R+APP,branch
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,APP,trunk
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,NCU,branch
Jerry,6,"27,31",2,R+APP,branch
Jerry,6,"27,31",1,R,branch
Jerry,6,"27,31",1,R+APP,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,APP,trunk
Jerry,6,"27,31",2,R,liana
Jerry,6,"27,31",1,R,liana
Jerry,6,"27,31",2,R+APP,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",3,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,R,liana
Jerry,6,"27,31",1,R+APP,trunk
Jerry,6,"27,31",2,R+APP,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",3,R,branch
Jerry,6,"27,31",1,S+APP,trunk
Jerry,6,"27,31",1,APP,trunk
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,liana
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,APP,liana
Jerry,6,"27,31",1,APP,trunk
Jerry,6,"27,31",1,NCU,branch
Jerry,6,"27,31",1,R,branch
Jerry,6,"27,31",1,R+APP,liana
Jerry,6,"27,31",2,R+APP,liana
Jerry,6,"27,31",1,R,liana
Jerry,6,"27,31",1,R,branch
Jerry,6,"27,31",2,R+APP,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,R,branch
Jerry,6,"27,31",0,NCU,trunk
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",0,NCU,liana
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,R,liana
Jerry,6,"27,31",1,R,branch
Jerry,6,"27,31",1,R,branch
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,trunk
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,R,liana
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,R+APP,trunk
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",0,NCU,branch
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,NCU,trunk
Jerry,6,"27,31",1,R+APP,trunk
Jerry,6,"27,31",1,R+APP,trunk
Jerry,6,"27,31",1,R+APP,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",4,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",1,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",2,R,trunk
Jerry,6,"27,31",1,APP,branch
Jerry,6,"27,31",1,APP,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R+APP,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,liana
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",3,S+APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",2,R+APP,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,S,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",3,S,trunk
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",3,R,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,S+APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",4,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R,liana
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",3,S,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,S,liana
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",4,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R+APP,liana
Streisel,7,"29,86",3,R+APP,trunk
Streisel,7,"29,86",3,S,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,S,liana
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",0,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",2,APP,branch
Streisel,7,"29,86",2,R+APP,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",2,S+APP,trunk
Streisel,7,"29,86",2,S,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R+APP,liana
Streisel,7,"29,86",2,R+APP,liana
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R,liana
Streisel,7,"29,86",2,R+APP,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",6,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,S+APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,APP,branch
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",3,R,liana
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,R,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,S+APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",2,R+APP,liana
Streisel,7,"29,86",2,R+APP,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",4,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R+APP,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,S,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",0,NCU,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",4,R,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",0,R,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R,branch
Streisel,7,"29,86",2,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",1,R+APP,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",2,R+APP,trunk
Streisel,7,"29,86",4,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",3,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",2,R,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,liana
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",1,R+APP,trunk
Streisel,7,"29,86",3,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",5,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,APP,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,APP,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,R+APP,branch
Streisel,7,"29,86",2,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",1,R,trunk
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",0,NCU,branch
Streisel,7,"29,86",1,NCU,branch
Streisel,7,"29,86",0,NCU,branch
